81 Macao -4 1 -1 0 -1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
81 Mali -4 0 -1 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0
81 Mongolia -4 1 -1 0 0 -1 0 -1 0 0 0 -1 0 0 -1 0 0 0
81 Niger -4 0 -1 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0
96 Belize -5 1 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 0 0 0 0
96 Benin -5 0 -1 0 0 -1 -1 -1 0 0 0 0 0 0 -1 0 0 0
96 British_Virgin_Islands -5 3 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -1 0 0 0
96 Cambodia -5 0 -1 0 -1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0
96 Georgia_(Europe) -5 2 -1 0 1 -1 0 -1 0 -2 0 -1 0 0 -1 0 -1 0
96 Moldova -5 1 -1 0 1 -1 0 -1 0 -1 0 -1 0 -1 -1 0 0 0
96 Pakistan -5 1 -1 0 2 1 01 -1 0 -2 0 -1 -1 0 -1 -1 -1 -1
96 Seychelles -5 1 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
96 Singapore -5 0 -1 0 1 -1 0 -1 0 0 -1 -1 -1 0 0 0 0 0
96 Sri_Lanka -5 1 -1 1 0 -1 0 -1 0 -1 0 -1 -1 0 -1 0 0 0
96 Suriname -5 1 -1 0 -1 -1 -1 -1 0 -1 01 0 0 0 -1 0 0 0
107 Antigua_&_Barbuda -6 0 -1 0 -1 -1 0 -1 0 0 0 -1 -1 0 0 0 0 0
107 Barbados -6 1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 0 0 0 0
107 Gabon -6 0 -1 0 0 -1 0 -1 0 -1 0 0 0 0 -2 0 0 0
107 Guinea-Bissau -6 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
107 Jordan -6 0 -1 0 1 -1 0 -1 0 -2 0 0 0 0 -2 0 0 0
107 Kyrgyzstan -6 0 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -2 0 0 0
107 Namibia -6 0 -1 1 -1 -1 0 -1 0 -1 0 -1 -1 0 0 0 0 0
107 Peru -6 1 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 -2 0
107 Ukraine -6 1 -1 0 1 -1 0 -1 0 -1 0 -1 0 -1 -2 0 0 0
107 Vanuatu -6 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
117 Burkina_Faso -7 0 -1 0 0 -1 0 -1 0 -2 0 0 0 0 -2 0 0 0
117 Honduras -7 2 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 -2 0 -1 0
117 Lebanon -7 0 -1 0 1 -1 0 -1 0 -1 0 0 -1 -1 -1 -1 0 0
117 Mauritius -7 1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 0 -1 0 0
117 Myanmar -7 0 -1 0 -1 -1 0 -1 0 0 0 -1 -1 0 -1 0 0 0
117 Nicaragua -7 1 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 -2 0 0 0
117 Philippines -7 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 -1 0 0 -1 0
117 Turkey -7 0 -1 0 1 -1 0 -1 0 -1 0 0 0 -1 -1 -1 -1 0
117 Venezuela -7 1 -1 0 0 -1 0 -1 0 -1 -1 0 0 0 -2 0 -1 0
126 Bangladesh -8 0 -1 0 1 1 0 -1 0 -2 0 -1 -1 0 -2 -1 -1 0
126 Cook_Islands -8 1 -1 0 0 -1 0 -1 0 -2 -1 -1 -1 0 -1 0 0 0
126 Equatorial_Guinea -8 0 -1 0 -1 -1 0 -1 0 -2 0 0 0 0 -2 0 0 0
126 Poland -8 1 -1 0 0 -1 0 -1 0 -1 0 -2 0 -1 -2 0 0 0
126 Tajikistan -8 0 -1 0 1 -1 0 -1 0 -2 0 -1 0 0 -2 -1 0 0
126 Trinidad_&_Tobago -8 0 -1 0 -1 -1 0 -1 0 -1 -1 0 0 0 -1 0 -1 0
132 Algeria -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 0 -1 0 0
132 Bahamas -9 0 -1 0 1 -1 -1 -1 0 -1 0 -1 0 0 -2 0 -2 0
132 Bahrain -9 0 -1 0 0 -1 0 -1 0 -2 -1 0 0 0 -2 -1 0 0
132 Burundi -9 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 -1 0 0
132 Central_African_Rep. -9 0 -1 0 -1 -1 0 0 0 -2 0 -1 -1 0 -2 0 0 0
132 Dem.Rep._of_Congo -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -2 0 0 0
132 Djibouti -9 0 -1 0 -1 -1 0 -1 0 -2 0 0 0 0 -2 -1 0 0
132 Grenada -9 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 -1 0 0
132 Guatemala -9 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -2 0 -2 0
132 Indonesia -9 0 -1 -1 0 -1 -1 -1 0 -1 0 0 0 0 -2 -1 0 0
132 Korea_North -9 0 -1 0 -1 -1 -1 -1 0 -2 0 -1 0 0 -1 0 0 0
132 Madagascar -9 0 -1 0 0 -1 -1 -1 0 -1 0 0 0 0 -2 0 -2 0
132 Republic_of_the_Congo -9 0 -1 0 0 -1 -1 -1 0 -2 0 -1 0 0 -2 0 0 0
132 Rwanda -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -2 0 0 0
132 Sierra_Leone -9 0 -1 0 -1 0 -1 -1 0 -1 0 -1 -1 0 -2 0 0 0
132 Tonga -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -1 0 0 0
132 Tunisia -9 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 0 -1 0
132 Vatican_City -9 0 -1 0 -1 -1 -1 -1 0 -2 0 -1 0 0 0 -1 0 0
150 Azerbaijan -10 0 -1 0 -1 -1 0 -1 0 -1 0 -1 0 -1 -1 -2 0 0
150 Belarus -10 0 -1 0 0 -1 0 -1 0 -1 0 -1 0 -1 -2 -2 0 0
150 Guyana -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -1 0 -1 0
150 Kenya -10 0 -1 -1 0 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 0 0
150 Oman -10 0 -1 0 -1 -1 0 -1 0 -1 -1 -1 -1 0 -1 -1 0 0
150 Papua_New_Guinea -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 0 0 0
150 Paraguay -10 0 -1 0 -1 -1 -1 -1 0 -1 0 -1 0 0 -1 0 -2 0
150 Togo -10 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 0 0
150 Uzbekistan -10 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
150 Zambia -10 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Brunei -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -1 0 0 -1
160 Chad -11 0 -1 0 -1 -1 -1 0 0 -2 0 -1 -1 0 -2 -1 0 0
160 Comoros_Islands -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Dominica -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Dominican_Republic -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 0 0 -1 0 -2 0
160 Ethiopia -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Ghana -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Ivory_Coast -11 0 -1 -1 -1 -1 -1 -1 0 -2 0 -1 0 0 -2 0 0 0
160 Liberia -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Maldives -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Senegal -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
160 Solomon_Islands -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 0 0 0
160 Sudan -11 0 -1 0 -1 0 -1 -1 0 -2 -1 -1 -1 0 -2 0 0 0
160 Swaziland -11 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 0 -2 0
160 Syria -11 0 -1 0 1 -1 0 -1 0 -1 -1 -1 -1 0 -2 -1 -1 -1
160 Turkmenistan -11 0 -1 0 0 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 0 0
176 Eritrea -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -1 0
176 Gambia -12 0 -1 -1 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
176 Haiti -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 -1 -2 0 -2 0
176 Indonesia/Aceh -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 -1
176 Iraq -12 0 -1 0 -1 -1 -1 -1 0 -2 -1 0 0 0 -2 -1 -1 0
176 Jamaica -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 -2 0
176 Malawi -12 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 0
176 Malaysia -12 0 -1 0 0 -1 0 -1 0 -2 -1 -1 -1 -1 -1 -1 -1 0
176 Mauritania -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 -1
176 Morocco -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -2 -1 0
176 Russia -12 0 -1 0 1 -1 0 -1 0 -2 -1 -1 0 -1 -2 -1 -2 0
176 Tanzania -12 0 -1 0 0 -1 -1 -1 0 -2 0 -1 -1 0 -2 -2 0 0
176 Uganda -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 -1 -2 -1 0 0
176 Zimbabwe -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 -2 0
190 Cameroon -13 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 0
190 Egypt -13 0 -1 0 -1 -1 -1 -1 0 -2 0 -1 -1 0 -2 -2 0 0
190 Kuwait -13 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -2 0 0
190 Nigeria -13 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 0 -3
190 Qatar -13 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 0 -1
195 Afghanistan -14 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -1
195 Libya -14 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -1
195 United_Arab_Emirates -14 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 -1 -1
198 Yemen -15 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 -2 -1
199 Iran -17 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -5
200 Saudi_Arabia -18 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 -1 -5
200 Somalia -18 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -5
202 Chechnya -19 0 -1 0 0 -1 -1 0 0 -2 0 -1 -1 -1 -2 -2 -2 -5
