24 Luxembourg 7 2 2 3 2 -1 0 -1 0 0 0 0 0 0 0 0 0 0
24 Netherlands 7 2 2 2 2 0 0 -1 0 0 0 0 0 0 0 0 0 0
24 New_Caledonia 7 2 2 2 2 -1 0 1 0 0 0 0 0 0 -1 0 0 0
29 Chile 6 2 2 2 3 1 -1 -1 0 -1 0 0 0 0 0 0 -1 0
29 Cuba 6 3 2 2 2 -1 0 -1 0 0 -1 0 0 0 0 0 0 0
29 Finland 6 3 2 2 1 -1 0 -1 0 0 0 0 0 0 0 0 0 0
29 Guadeloupe 6 2 2 2 2 -1 0 1 0 -1 0 0 0 0 -1 0 0 0
29 Israel 6 2 1 1 2 -1 0 1 1 -1 0 0 0 0 0 0 0 0
29 Martinique 6 2 2 2 2 -1 0 1 0 -1 0 0 0 0 -1 0 0 0
35 Brazil 5 2 2 2 3 -1 0 1 0 -1 0 0 0 0 -1 0 -2 0
35 Costa_Rica 5 2 2 2 3 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
35 Greece 5 2 1 0 2 1 0 1 0 -1 0 0 0 0 0 0 -1 0
35 Mexico 5 3 2 1 2 0 0 0 1 -1 0 0 0 0 -1 0 -2 0
35 Puerto_Rico 5 1 2 2 2 0 0 1 1 -1 0 0 0 0 -1 0 -2 0
35 Slovenia 5 3 2 2 1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
35 South_Africa 5 3 2 2 1 -1 0 -1 0 0 0 0 0 0 0 0 -1 0
35 USA 5 1 2 2 0 0 0 0 2 -1 0 0 0 0 0 0 -1 0
43 Ecuador 4 3 2 0 2 -1 0 1 0 -1 0 0 0 0 -1 0 -1 0
43 India 4 2 1 0 1 1 0 0 0 -1 0 0 0 1 -1 0 0 0
45 Gibraltar 3 2 2 2 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0
45 Guam 3 1 2 2 1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
47 Estonia 2 2 0 1 1 -1 0 -1 0 0 0 0 0 0 0 0 0 0
48 Croatia 1 2 1 2 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
48 Czech_Republic 1 2 1 0 1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
48 San_Marino 1 3 1 1 0 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
51 Bermuda 0 1 2 2 -1 -1 -1 -1 0 0 0 0 0 0 -1 0 0 0
51 Italy 0 1 1 0 1 -1 0 -1 1 -1 0 0 0 0 -1 0 0 0
51 Liechtenstein 0 1 1 1 -1 -1 0 -1 0 -1 0 0 0 0 1 0 0 0
51 Thailand 0 2 0 0 -1 -1 0 -1 1 0 0 0 0 0 0 0 0 0
51 Virgin_Islands 0 1 2 2 0 -1 0 -1 0 -1 0 0 0 0 -1 0 -1 0
56 Bhutan -1 0 -1 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 0
56 Bosnia-Herzegovina -1 2 -1 0 1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
56 Latvia -1 1 1 0 1 -1 0 -1 0 0 0 -1 0 0 -1 0 0 0
56 Montenegro -1 2 1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
56 Nepal -1 3 -1 0 0 1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
56 Vietnam -1 0 -1 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0
62 Albania -2 2 -1 0 -1 -1 0 1 0 -1 0 0 0 0 -1 0 0 0
62 Aruba -2 1 1 0 0 -1 0 -1 0 0 -1 -1 0 0 0 0 0 0
62 Bolivia -2 2 0 0 1 -1 0 -1 0 -1 0 0 0 0 -1 0 -1 0
62 Japan -2 0 -1 0 1 -1 0 -1 1 0 0 -1 0 0 0 0 0 0
62 Mozambique -2 1 -1 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0
62 Serbia -2 2 -1 0 2 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
62 Slovakia -2 2 0 0 0 -1 0 -1 0 0 0 -1 0 0 -1 0 0 0
62 St._Maarten -2 1 0 0 0 -1 0 -1 1 -1 0 -1 0 0 0 0 0 0
70 Angola -3 1 -1 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
70 Antigua_&_Barbuda -3 1 0 0 -1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0
70 Belize -3 3 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 0 0 0 0
70 Bulgaria -3 2 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
70 China_incl._HongKong -3 0 0 -1 1 -1 0 0 0 0 0 0 0 -1 0 -1 0 0
70 Cyprus -3 1 1 0 0 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
70 Fiji -3 3 -1 0 -1 -1 0 0 0 -1 0 -1 0 0 -1 0 0 0
70 Korea _South -3 0 -1 0 1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
70 Laos -3 0 -1 0 1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
70 Lithuania -3 2 -1 -1 2 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
70 Monaco -3 0 1 0 -1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
70 North_Macedonia -3 2 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
70 Romania -3 2 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
70 Singapore -3 1 -1 0 1 -1 0 -1 0 0 -1 -1 0 0 0 0 0 0
84 Barbados -4 1 0 0 -1 -1 0 -1 0 -1 0 -1 0 0 0 0 0 0
84 Botswana -4 1 -1 0 0 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
84 Cabo_Verde -4 1 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0
84 Curacao -4 1 0 0 0 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
84 El_Salvador -4 2 -1 0 0 -1 0 -1 0 -1 0 0 0 0 -1 0 -1 0
84 Hungary -4 2 1 -1 -1 -1 0 -1 0 0 0 -1 0 0 -1 -1 0 0
84 Kosovo -4 3 -1 0 -1 -1 0 -1 0 -2 0 0 0 0 -1 0 0 0
84 Macao -4 1 -1 0 -1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
84 Mongolia -4 1 -1 0 0 -1 0 -1 0 0 0 -1 0 0 -1 0 0 0
84 Panama -4 0 -1 -1 1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0
84 Samoa -4 1 -1 0 0 0 0 1 0 -2 0 -1 -1 0 -1 0 0 0
84 Ukraine -4 1 -1 0 2 -1 0 -1 0 -1 0 -1 0 0 -2 0 0 0
96 Benin -5 0 -1 0 0 -1 -1 -1 0 0 0 0 0 0 -1 0 0 0
96 British_Virgin_Islands -5 3 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -1 0 0 0
96 Cambodia -5 0 -1 0 -1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0
96 Georgia_(Europe) -5 2 -1 0 1 -1 0 -1 0 -2 0 -1 0 0 -1 0 -1 0
96 Kazakhstan -5 0 -1 -1 1 -1 0 -1 0 0 0 0 0 0 -2 0 0 0
96 Lesotho -5 0 -1 -1 0 -1 0 -1 0 0 0 -1 0 0 0 0 0 0
96 Mali -5 0 -1 0 -1 -1 0 -1 0 0 0 0 0 0 -1 0 0 0
96 Niger -5 0 -1 0 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
96 Pakistan -5 1 -1 0 2 1 01 -1 0 -2 0 -1 -1 0 -1 -1 -1 -1
96 Peru -5 1 -1 0 2 -1 0 -1 0 -1 0 -1 0 0 -1 0 -2 0
96 Seychelles -5 1 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
96 Suriname -5 1 -1 0 0 -1 -1 -1 0 -1 0 0 0 0 -1 0 0 0
108 Armenia -6 0 -1 0 -0 -1 0 -1 0 -1 0 -1 0 0 -1 0 0 0
108 Gabon -6 0 -1 0 0 -1 0 -1 0 -1 0 0 0 0 -2 0 0 0
108 Guinea-Bissau -6 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
108 Kyrgyzstan -6 0 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -2 0 0 0
108 Moldova -6 1 -1 0 0 -1 0 -1 0 -1 0 -1 0 -1 -1 0 0 0
108 Philippines -6 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 0 0 -1 0
108 Sri_Lanka -6 1 -1 -1 1 -1 0 -1 0 -1 0 -1 -1 0 -1 0 0 0
108 Vanuatu -6 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0
116 Honduras -7 2 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 -2 0 -1 0
116 Jordan -7 0 -1 0 1 -1 0 -1 0 -2 0 0 0 0 -2 -1 0 0
116 Mauritius -7 1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 0 -1 0 0
116 Namibia -7 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 0 0 0 0
116 Trinidad_&_Tobago -7 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -1 0 -1 0
121 Bangladesh -8 0 -1 0 1 1 0 -1 0 -2 0 -1 -1 0 -2 -1 -1 0
121 Burkina_Faso -8 0 -1 0 0 -1 0 -1 0 -2 0 -1 0 0 -2 0 0 0
121 Cook_Islands -8 1 -1 0 0 -1 0 -1 0 -2 -1 -1 -1 0 -1 0 0 0
121 Equatorial_Guinea -8 0 -1 0 -1 -1 0 -1 0 -2 0 0 0 0 -2 0 0 0
121 Lebanon -8 0 -1 0 1 -1 0 -1 0 -1 0 -1 -1 -1 -1 -1 0 0
121 Myanmar -8 0 -1 0 -1 -1 0 -1 0 0 0 -1 -1 0 -1 -1 0 0
121 Nicaragua -8 1 -1 0 -1 -1 0 -1 0 -1 0 -1 0 0 -2 0 -1 0
121 Paraguay -8 0 -1 0 -1 -1 -1 0 0 -1 0 -1 0 0 -1 0 -1 0
121 Tajikistan -8 0 -1 0 1 -1 0 -1 0 -2 0 -1 0 0 -2 -1 0 0
121 Turkey -8 0 -1 0 1 -1 0 -1 0 -1 0 0 0 -1 -2 -1 -1 0
121 Vatican_City -8 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 0 -1 0 0
121 Venezuela -8 1 -1 0 0 -1 0 -1 0 -1 -1 0 0 0 -2 0 -2 0
133 Bahrain -9 0 -1 0 0 -1 0 -1 0 -2 -1 0 0 0 -2 -1 0 0
133 Burundi -9 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 -1 0 0
133 Grenada -9 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 -1 0 0
133 Guatemala -9 0 -1 0 -1 -1 0 -1 0 -1 0 0 0 0 -2 0 -2 0
133 Madagascar -9 0 -1 0 0 -1 -1 -1 0 -1 0 0 0 0 -2 0 -2 0
133 Poland -9 1 -1 0 0 -1 0 -1 0 -1 0 -2 0 -1 -2 -1 0 0
133 Rwanda -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -2 0 0 0
133 Tonga -9 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -1 0 0 0
141 Algeria -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -1 -1 0 0
141 Azerbaijan -10 0 -1 0 -1 -1 0 -1 0 -1 0 -1 0 -1 -1 -2 0 0
141 Bahamas -10 0 -1 0 -1 -1 -1 -1 0 -1 0 -1 0 0 -2 0 -1 0
141 Belarus -10 0 -1 0 0 -1 0 -1 0 -1 0 -1 0 -1 -2 -2 0 0
141 Central_African_Rep. -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 0 0 0
141 Dem.Rep._of_Congo -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -2 -1 0 0
141 Djibouti -10 0 -1 -1 -1 -1 0 -1 0 -2 0 0 0 0 -2 -1 0 0
141 Guyana -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -1 0 -1 0
141 Haiti -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 0 0 -2 0 -1 0
141 Kenya -10 0 -1 -1 0 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 0 0
141 Korea_North -10 0 -1 -1 -1 -1 -1 -1 0 -2 0 -1 0 0 -1 0 0 0
141 Oman -10 0 -1 0 -1 -1 0 -1 0 -1 -1 -1 -1 0 -1 -1 0 0
141 Papua_New_Guinea -10 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 0 0 0
141 Republic_of_the_Congo -10 0 -1 0 -1 -1 -1 -1 0 -2 0 -1 0 0 -2 0 0 0
141 Sierra_Leone -10 0 -1 -1 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 0 0 0
141 Togo -10 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 0 0
141 Tunisia -10 0 -1 -1 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 0 -1 0
141 Zambia -10 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Brunei -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -1 0 0 -1
159 Chad -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Comoros_Islands -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Dominica -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Dominican_Republic -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 0 0 -1 0 -2 0
159 Eswatini -11 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 0 -2 0 -2 0
159 Gambia -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Ghana -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Indonesia -11 0 -1 -1 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Ivory_Coast -11 0 -1 -1 -1 -1 -1 -1 0 -2 0 -1 0 0 -2 0 0 0
159 Liberia -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Maldives -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Senegal -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
159 Solomon_Islands -11 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 0 0 0
159 Sudan -11 0 -1 0 -1 0 0 -1 0 -2 -1 -1 -1 0 -2 -1 0 0
159 Syria -11 0 -1 0 1 -1 0 -1 0 -1 -1 -1 -1 0 -2 -1 -1 -1
159 Turkmenistan -11 0 -1 0 0 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 0 0
159 Uzbekistan -11 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
177 Eritrea -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -1 0
177 Ethiopia -12 0 -1 -1 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 0
177 Indonesia/Aceh -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 -1
177 Iraq -12 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 0 0 -2 -1 -1 0
177 Jamaica -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 -2 0
177 Mauritania -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 0 -1
177 Morocco -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -2 -1 0
177 Russia -12 0 -1 0 1 -1 0 -1 0 -2 -1 -1 0 -1 -2 -1 -2 0
177 Tanzania -12 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -2 0 0
177 Uganda -12 0 -1 0 0 -1 0 -1 0 -2 0 -1 -1 -1 -2 -1 -1 0
177 Zimbabwe -12 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -1 -2 0
188 Cameroon -13 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 0
188 Malawi -13 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 0
188 Malaysia -13 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 -1 -1 -1 -1 0
191 Egypt -14 0 -1 -1 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -2 -1 0
191 Kuwait -14 0 -1 -1 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -2 0 0
191 Libya -14 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -1
191 Nigeria -14 0 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -2 -2 0 -3
191 Qatar -14 0 -1 -1 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 0 -1
191 United_Arab_Emirates -14 0 -1 0 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 -1 -1
197 Yemen -17 0 -1 -1 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -2 -2 -1
198 Somalia -18 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -1 -2 -5
199 Afghanistan -19 0 -1 0 -1 -1 0 -1 0 -2 0 -1 -1 0 -2 -2 -2 -5
199 Chechnya -19 0 -1 0 -1 -1 0 0 0 -2 0 -1 -1 -1 -2 -2 -2 -5
199 Iran -19 0 -1 -1 0 -1 0 -1 0 -2 0 -1 -1 0 -2 -2 -2 -5
199 Saudi_Arabia -19 0 -1 -1 -1 -1 0 -1 0 -2 -1 -1 -1 0 -2 -1 -1 -5
